treeID,site,species,status,diameter,age,coring_height,data_source,mort_fact1,mort_fact2,mort_fact_uncertainty,latitude,longitude,reference
PP1_134,PP1,Austrocedrus_chilensis,DEAD,8,58,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_148,PP1,Austrocedrus_chilensis,DEAD,51.4,60,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_149,PP1,Austrocedrus_chilensis,LIVING,13.3,65,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_152,PP1,Austrocedrus_chilensis,LIVING,15.5,64,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_156,PP1,Austrocedrus_chilensis,LIVING,12,65,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_157,PP1,Austrocedrus_chilensis,LIVING,5.4,53,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_158,PP1,Austrocedrus_chilensis,LIVING,7.3,54,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_160,PP1,Austrocedrus_chilensis,DEAD,6.5,68,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_163,PP1,Austrocedrus_chilensis,DEAD,9.1,52,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_165,PP1,Austrocedrus_chilensis,LIVING,15.5,68,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_167,PP1,Austrocedrus_chilensis,LIVING,5.5,55,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_171,PP1,Austrocedrus_chilensis,DEAD,8,54,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_175,PP1,Austrocedrus_chilensis,LIVING,16,67,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_178,PP1,Austrocedrus_chilensis,LIVING,9.6,69,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_179,PP1,Austrocedrus_chilensis,LIVING,6.3,53,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_181,PP1,Austrocedrus_chilensis,LIVING,5.6,60,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_187,PP1,Austrocedrus_chilensis,LIVING,12.4,65,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_188,PP1,Austrocedrus_chilensis,DEAD,5.1,54,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_189,PP1,Austrocedrus_chilensis,DEAD,7.1,53,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_191,PP1,Austrocedrus_chilensis,LIVING,6.1,61,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_2,PP1,Austrocedrus_chilensis,LIVING,11.5,59,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_23,PP1,Austrocedrus_chilensis,LIVING,17.3,53,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_25,PP1,Austrocedrus_chilensis,LIVING,23.6,66,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_30,PP1,Austrocedrus_chilensis,LIVING,15,60,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_32,PP1,Austrocedrus_chilensis,LIVING,36.9,63,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_35,PP1,Austrocedrus_chilensis,LIVING,29.3,62,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_36,PP1,Austrocedrus_chilensis,LIVING,19.2,63,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_39,PP1,Austrocedrus_chilensis,LIVING,10.4,61,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_4,PP1,Austrocedrus_chilensis,DEAD,32,54,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_40,PP1,Austrocedrus_chilensis,LIVING,11.7,63,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_43,PP1,Austrocedrus_chilensis,LIVING,10.1,66,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_54,PP1,Austrocedrus_chilensis,LIVING,7.7,62,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_55,PP1,Austrocedrus_chilensis,DEAD,11.2,55,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_56,PP1,Austrocedrus_chilensis,DEAD,10.9,52,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_58,PP1,Austrocedrus_chilensis,LIVING,20.7,61,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_65,PP1,Austrocedrus_chilensis,DEAD,6.9,55,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_68,PP1,Austrocedrus_chilensis,DEAD,18.2,62,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_71,PP1,Austrocedrus_chilensis,DEAD,12,56,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_75,PP1,Austrocedrus_chilensis,DEAD,8.9,52,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_80,PP1,Austrocedrus_chilensis,LIVING,6.6,59,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_81,PP1,Austrocedrus_chilensis,LIVING,10.8,65,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_84,PP1,Austrocedrus_chilensis,DEAD,55,73,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP1_94,PP1,Austrocedrus_chilensis,LIVING,16,64,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_101,PP2,Austrocedrus_chilensis,LIVING,36.9,88,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_102,PP2,Austrocedrus_chilensis,DEAD,13,53,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_103,PP2,Austrocedrus_chilensis,DEAD,14.3,68,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_104,PP2,Austrocedrus_chilensis,DEAD,18.3,86,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_105,PP2,Austrocedrus_chilensis,DEAD,8.9,63,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_107,PP2,Austrocedrus_chilensis,DEAD,15.6,60,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_109,PP2,Austrocedrus_chilensis,DEAD,7.8,57,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_112,PP2,Austrocedrus_chilensis,DEAD,15.6,79,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_113,PP2,Austrocedrus_chilensis,DEAD,14.3,77,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_116,PP2,Austrocedrus_chilensis,DEAD,11.9,81,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_120,PP2,Austrocedrus_chilensis,LIVING,7.7,82,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_121,PP2,Austrocedrus_chilensis,DEAD,6,77,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_123,PP2,Austrocedrus_chilensis,LIVING,6.5,85,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_125,PP2,Austrocedrus_chilensis,DEAD,26.2,79,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_126,PP2,Austrocedrus_chilensis,DEAD,15.9,81,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_127,PP2,Austrocedrus_chilensis,DEAD,16.9,51,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_132,PP2,Austrocedrus_chilensis,DEAD,9.2,63,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_137,PP2,Austrocedrus_chilensis,DEAD,18.2,59,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_138,PP2,Austrocedrus_chilensis,LIVING,15.5,88,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_140,PP2,Austrocedrus_chilensis,DEAD,8.9,67,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_141,PP2,Austrocedrus_chilensis,LIVING,42.5,96,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_144,PP2,Austrocedrus_chilensis,DEAD,14.4,72,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_146,PP2,Austrocedrus_chilensis,LIVING,8.6,80,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_147,PP2,Austrocedrus_chilensis,DEAD,5.5,47,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_151,PP2,Austrocedrus_chilensis,DEAD,9.2,48,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_156,PP2,Austrocedrus_chilensis,DEAD,12.8,66,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_159,PP2,Austrocedrus_chilensis,DEAD,13.6,56,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_162,PP2,Austrocedrus_chilensis,DEAD,14.3,62,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_167,PP2,Austrocedrus_chilensis,DEAD,19.5,65,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_168,PP2,Austrocedrus_chilensis,DEAD,19,70,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_170,PP2,Austrocedrus_chilensis,DEAD,11.5,85,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_174,PP2,Austrocedrus_chilensis,LIVING,16.6,79,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_175,PP2,Austrocedrus_chilensis,LIVING,26.5,86,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_176,PP2,Austrocedrus_chilensis,DEAD,17.9,68,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_180,PP2,Austrocedrus_chilensis,DEAD,13.7,64,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_181,PP2,Austrocedrus_chilensis,DEAD,14.2,78,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_183,PP2,Austrocedrus_chilensis,DEAD,32.3,80,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_25,PP2,Austrocedrus_chilensis,LIVING,22.9,87,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_26,PP2,Austrocedrus_chilensis,DEAD,8.4,74,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_29,PP2,Austrocedrus_chilensis,DEAD,19.6,51,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_30,PP2,Austrocedrus_chilensis,LIVING,9.9,99,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_31,PP2,Austrocedrus_chilensis,DEAD,12.1,85,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_33,PP2,Austrocedrus_chilensis,LIVING,27.5,94,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_35,PP2,Austrocedrus_chilensis,LIVING,12.6,86,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_36,PP2,Austrocedrus_chilensis,DEAD,6.2,54,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_43,PP2,Austrocedrus_chilensis,DEAD,17,67,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_44,PP2,Austrocedrus_chilensis,DEAD,15,63,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_45,PP2,Austrocedrus_chilensis,DEAD,5.7,61,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_46,PP2,Austrocedrus_chilensis,DEAD,8.2,51,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_49,PP2,Austrocedrus_chilensis,DEAD,5,73,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_5,PP2,Austrocedrus_chilensis,DEAD,13.1,66,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_50,PP2,Austrocedrus_chilensis,DEAD,10.7,75,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_53,PP2,Austrocedrus_chilensis,DEAD,11.2,76,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_57,PP2,Austrocedrus_chilensis,LIVING,9.9,91,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_59,PP2,Austrocedrus_chilensis,LIVING,6.3,87,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_61,PP2,Austrocedrus_chilensis,LIVING,8.3,87,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_62,PP2,Austrocedrus_chilensis,DEAD,8.3,76,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_64,PP2,Austrocedrus_chilensis,DEAD,13.4,73,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_74,PP2,Austrocedrus_chilensis,LIVING,8.4,60,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_76,PP2,Austrocedrus_chilensis,LIVING,25,94,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_78,PP2,Austrocedrus_chilensis,LIVING,13.8,91,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_79,PP2,Austrocedrus_chilensis,LIVING,21.3,92,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_80,PP2,Austrocedrus_chilensis,DEAD,8,79,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_81,PP2,Austrocedrus_chilensis,LIVING,41,94,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_86,PP2,Austrocedrus_chilensis,LIVING,5.4,86,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_92,PP2,Austrocedrus_chilensis,LIVING,7.4,89,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP2_99,PP2,Austrocedrus_chilensis,LIVING,29.5,94,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_12,PP4,Austrocedrus_chilensis,DEAD,39.2,72,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_18,PP4,Austrocedrus_chilensis,LIVING,11.6,87,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_2,PP4,Austrocedrus_chilensis,DEAD,24.5,78,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_22,PP4,Austrocedrus_chilensis,LIVING,22.3,89,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_25,PP4,Austrocedrus_chilensis,LIVING,34.8,98,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_27,PP4,Austrocedrus_chilensis,LIVING,6.7,68,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_29,PP4,Austrocedrus_chilensis,DEAD,26.8,77,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_30,PP4,Austrocedrus_chilensis,LIVING,23.9,85,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_33,PP4,Austrocedrus_chilensis,LIVING,18.4,88,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_35,PP4,Austrocedrus_chilensis,LIVING,45.7,93,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_39,PP4,Austrocedrus_chilensis,LIVING,21.6,80,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_43,PP4,Austrocedrus_chilensis,LIVING,43.1,91,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_51,PP4,Austrocedrus_chilensis,LIVING,35.5,86,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_52,PP4,Austrocedrus_chilensis,LIVING,7.5,74,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_57,PP4,Austrocedrus_chilensis,LIVING,29.8,90,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_59,PP4,Austrocedrus_chilensis,DEAD,14.5,69,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_60,PP4,Austrocedrus_chilensis,LIVING,37.2,90,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_64,PP4,Austrocedrus_chilensis,LIVING,29.9,84,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_66,PP4,Austrocedrus_chilensis,DEAD,7.8,72,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_67,PP4,Austrocedrus_chilensis,LIVING,22.2,86,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_7,PP4,Austrocedrus_chilensis,LIVING,5.3,72,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_71,PP4,Austrocedrus_chilensis,LIVING,8.1,84,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_72,PP4,Austrocedrus_chilensis,DEAD,13.5,54,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_76,PP4,Austrocedrus_chilensis,DEAD,24.5,74,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_83,PP4,Austrocedrus_chilensis,LIVING,7.8,84,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_84,PP4,Austrocedrus_chilensis,LIVING,5.2,68,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PP4_95,PP4,Austrocedrus_chilensis,LIVING,19,87,0.3,complete,D,Fungi,2,-41.94,-71.55,AustrocedrusChilensis_Amoroso_2012
PRLA207,PRLA,Picea_engelmannii,DEAD,53.928,442,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA208,PRLA,Picea_engelmannii,LIVING,44.19,463,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA209,PRLA,Abies_lasiocarpa,DEAD,16.824,237,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA210,PRLA,Abies_lasiocarpa,LIVING,13.546,190,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA212,PRLA,Picea_engelmannii,LIVING,31.708,483,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA214,PRLA,Abies_lasiocarpa,LIVING,18.69,212,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA216,PRLA,Picea_engelmannii,LIVING,34.728,290,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA217,PRLA,Abies_lasiocarpa,DEAD,13.976,207,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA218,PRLA,Abies_lasiocarpa,LIVING,13.302,156,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA220,PRLA,Picea_engelmannii,LIVING,27.93,334,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA221,PRLA,Picea_engelmannii,DEAD,38.746,462,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA223,PRLA,Abies_lasiocarpa,DEAD,28.246,272,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA225,PRLA,Abies_lasiocarpa,DEAD,23.14,229,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA226,PRLA,Abies_lasiocarpa,LIVING,18.158,196,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA227,PRLA,Picea_engelmannii,DEAD,26.406,368,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLA230,PRLA,Abies_lasiocarpa,LIVING,23.098,274,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA231,PRLA,Abies_lasiocarpa,DEAD,18.628,193,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA232,PRLA,Abies_lasiocarpa,LIVING,18.34,259,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA235,PRLA,Abies_lasiocarpa,DEAD,22.336,306,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA236,PRLA,Abies_lasiocarpa,LIVING,17.768,252,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA237,PRLA,Abies_lasiocarpa,DEAD,14.756,255,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLA238,PRLA,Abies_lasiocarpa,LIVING,13.442,191,1.3,complete,D,NS,2,40.55,-105.78,AbiesLasiocarpa_Bigler_2007
PRLB246,PRLB,Picea_engelmannii,LIVING,32.112,445,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB252,PRLB,Picea_engelmannii,LIVING,29.762,471,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB256,PRLB,Picea_engelmannii,LIVING,49.482,393,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB258,PRLB,Picea_engelmannii,LIVING,25.294,258,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB259,PRLB,Picea_engelmannii,DEAD,41.842,352,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB260,PRLB,Picea_engelmannii,LIVING,28.232,294,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB261,PRLB,Picea_engelmannii,DEAD,39.172,275,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB262,PRLB,Picea_engelmannii,LIVING,48.688,295,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB263,PRLB,Picea_engelmannii,DEAD,21.898,362,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB267,PRLB,Picea_engelmannii,DEAD,68.708,478,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB273,PRLB,Picea_engelmannii,DEAD,27.474,406,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB276,PRLB,Picea_engelmannii,LIVING,18.758,196,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB279,PRLB,Picea_engelmannii,DEAD,30.342,438,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB281,PRLB,Picea_engelmannii,DEAD,35.39,410,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PRLB282,PRLB,Picea_engelmannii,LIVING,45.854,448,1.3,complete,D,NS,2,40.55,-105.78,PiceaEngelmanii_Bigler_2007
PS01M1,Valsain,Pinus_sylvestris,DEAD,43.52873616,NA,1.3,complete,D,NS,2,40.86,-4.01,PinusSylvestris_Gea-Izquierdo_2014
